ID_NLS;TIPO;RIC;PR;COMUNE;INDIR_ORIG;ZIP;ISTAT;DENOM_IMPRES;INSEGNA;INIZIO_ATT;ANNO_RICONOSCIMENTO;CAT_MERC;MUNICIPIO;ID_NIL;NIL;geo_x;geo_y;Location
6324;Negozio storico;Storica attività;MI;MILANO;Via Vincenzo Monti, 9;20123;15146;Cavalleri Gioielli S.a.s. di Giampiero Podda & C.;CAVALLERI GIOIELLI;1834;2010;Preziosi;1;7;MAGENTA - S. VITTORE;9.1740625;45.4670128;(45.4670128, 9.1740625)
3184556;Negozio storico;Storica attività;MI;MILANO;VIA NIRONE 0005;20123;15146;LA BOTTEGA DISCANTICA DI GRAZIOLI LUIGI;LA BOTTEGA DISCANTICA;1974;2021;Miscellanea;1;1;DUOMO;9.1781798;45.465357;(45.465357, 9.1781798)
5530301;Bottega artigiana storica;Storica attività artigiana;MI;MILANO;VIALE ABRUZZI 93;20131;15146;LA FUNGHERIA SRL;LA FUNGHERIA;1983;2024;Alimentari e specialità alimentari;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.2167239;45.4850935;(45.4850935, 9.2167239)
6317;Negozio storico;Storica attività;MI;MILANO;Via Dogana, 2;20123;15146;Enrico Broggi sas;BROGGI;1947;2010;Casa e arredamento;1;1;DUOMO;9.1891112;45.4633435;(45.4633435, 9.1891112)
7577;Negozio storico;Storica attività;MI;MILANO;VIA LUIGI ORNATO, 45;20162;15146;BERETTA LUCILLA;CALZATURE BERETTA;1927;2017;Abbigliamento e accessori;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;9.1918349;45.5182639;(45.5182639, 9.1918349)
6354;Negozio storico;Storica attività;MI;MILANO;PIAZZA CINQUE GIORNATE, 6;20129;15146;FRIGERIO GOMME DI CE' ANDREA;FRIGERIO GOMME;1923;2010;Auto e Moto;1;4;GUASTALLA;9.207182;45.4617107;(45.4617107, 9.207182)
8119;Negozio storico;Storica attività;MI;MILANO;VIA PASCOLI, 18;20129;15146;FERRARI CHIARA;CASTIGLIONI;1951;2019;Merceria;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.2201998;45.4745245;(45.4745245, 9.2201998)
7467;Negozio storico;Storica attività;MI;MILANO;PIAZZA MENTANA, 7;20123;15146;FERRAMENTA MEREGHETTI S.R.L.;FERRAMENTA MEREGHETTI;1930;2015;Attrezzature;1;1;DUOMO;9.1813315;45.4622186;(45.4622186, 9.1813315)
3554343;Negozio storico;Insegna storica e di tradizione;MI;MILANO;VIA PETRARCA FRANCESCO 7;20123;15146;ASHENBACH S.R.L.;STIVALERIA SAVOIA;1870;2022;Abbigliamento e accessori;1;7;MAGENTA - S. VITTORE;9.1693941;45.4711655;(45.4711655, 9.1693941)
2322031;Negozio storico;Storica attività;MI;MILANO;GUGLIELMO SILVA 35;20149;15146;CAVALER MASSIMO;CAVALER GIOIELLI DAL 1961;1961;2020;Preziosi;8;58;DE ANGELI - MONTE ROSA;9.1475864;45.4785112;(45.4785112, 9.1475864)
6233;Negozio storico;Storica attività;MI;MILANO;VIALE ZARA, 132;20125;15146;ditta individuale;DROGHERIA LA CASA DEL MIELE;1929;2010;Alimentari e specialità alimentari;2;12;MACIACHINI - MAGGIOLINA;9.1978479;45.5006923;(45.5006923, 9.1978479)
7310;Locale storico;Storica attività;MI;MILANO;VIA FOSCOLO UGO, 3;20121;15146;AUTOGRILL ITALIA S.P.A.;MOTTA;1928;2013;Bar e tabaccheria;1;1;DUOMO;9.1906704;45.4653475;(45.4653475, 9.1906704)
6367;Negozio storico;Storica attività;MI;MILANO;Via Lazzaro Spallanzani, 18;20129;15146;Grancini Roberto Vini S.a.s.;GRANCINI VINI E LIQUORI;1938;2010;Alimentari e specialità alimentari;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.2076638;45.4760463;(45.4760463, 9.2076638)
7280;Negozio storico;Storica attività;MI;MILANO;Via Fabio Filzi, 41;20124;15146;Parolini Mariangela;CARTOLERIA PAROLINI;1949;2012;Cartoleria e libreria;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.202765;45.4877682;(45.4877682, 9.202765)
7823;Negozio storico;Storica attività;MI;MILANO;CORSO XXII MARZO, 23;20129;15146;FIERA DEL LIBRO DI GUAITAMACCHI DAVIDE & C. S.N.C.;LIBRERIA FIERA DEL LIBRO;1962;2017;Cartoleria e libreria;4;26;XXII MARZO;9.2108866;45.4623834;(45.4623834, 9.2108866)
6310;Negozio storico;Storica attività;MI;MILANO;LARGO FRANCESCO RICHINI, 1;20122;15146;ASPESI 1910 S.R.L.;ASPESI - OTTICA;1910;2010;Ottica e fotografia;1;1;DUOMO;9.1934845;45.4604358;(45.4604358, 9.1934845)
7194;Negozio storico;Storica attività;MI;MILANO;Viale Tibaldi, 3;20136;15146;Pasini s.a.s. di Juna Michela Pasini & C.;PASINI 1922 MILANO;1922;2012;Miscellanea;5;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.1772412;45.4438203;(45.4438203, 9.1772412)
3592649;Negozio storico;Storica attività;MI;MILANO;VIA FILIPPO CORRIDONI 41;20122;15146;RAIMONDI DAVIDE;MACELLERIA RAIMONDI;1972;2022;Alimentari e specialità alimentari;1;4;GUASTALLA;9.2045748;45.4637432;(45.4637432, 9.2045748)
7224;Locale storico;Storica attività;MI;MILANO;Via Dogana, 3;20123;15146;NERO SRL;RISTORANTE PIZZERIA DOGANA;1951;2011;Ristorazione;1;1;DUOMO;9.1888059;45.4632275;(45.4632275, 9.1888059)
6206;Negozio storico;Negozio storico;MI;MILANO;via F. Sforza, 1;20122;15146;Martino Danilo;PINTICA ARTE ORAFA F.LLI MARTINO;1923;2010;Preziosi;1;4;GUASTALLA;9.1987751;45.4630435;(45.4630435, 9.1987751)
6377;Negozio storico;Storica attività;MI;MILANO;VIA ANGELO INGANNI, 54;20147;15146;ANTICA CARTOLIBRERIA INGANNI S.R.L.;L 'ANTICA CARTOLIBRERIA DI VIA INGANNI;1955;2010;Cartoleria e libreria;6;53;LORENTEGGIO;9.1248279;45.4532632;(45.4532632, 9.1248279)
7206;Negozio storico;Storica attività;MI;MILANO;VIA BELFIORE, 14;20145;15146;CASALINGHI MAMBRIANI DAL 1920 S.N.C. DI VERTEMATI ALFREDO E C.;MAMBRIANI CASALINGHI;1920;2012;Casa e arredamento;7;68;PAGANO;9.1578301;45.4675906;(45.4675906, 9.1578301)
6329;Negozio storico;Storica attività;MI;MILANO;Via Trincea delle Frasche, 1;20136;15146;Confezioni Viola sas;VIOLA - CONFEZIONI;1938;2010;Abbigliamento e accessori;5;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.1811495;45.4520454;(45.4520454, 9.1811495)
7234;Negozio storico;Storica attività;MI;MILANO;Via Giovanni Battista Niccolini, 2;20154;15146;Sala del Cane di Paro Viviana;SALA DEL CANE;1958;2011;Sport e tempo libero;1;69;SARPI;9.1776141;45.4793789;(45.4793789, 9.1776141)
6443;Locale storico;Storica attività;MI;MILANO;VIALE MONZA, 222;20100;15146;Viel S.a.s. di Viel Domenico;VIEL;1948;2010;Gelaterie, pasticcerie e torrefazioni;2;16;GORLA - PRECOTTO;9.2247442;45.5121105;(45.5121105, 9.2247442)
6970;Negozio storico;Storica attività;MI;MILANO;Via Canonica, 87;20154;15146;ditta individuale;MAGLIERIA PISATI;1928;2010;Abbigliamento e accessori;8;69;SARPI;9.1692675;45.4811887;(45.4811887, 9.1692675)
6344;Negozio storico;Storica attività;MI;MILANO;Via Montenapoleone, 9;20121;15146;F.lli Pisa SRL;PISA OROLOGERIA;1940;2010;Preziosi;1;1;DUOMO;9.1951103;45.4682473;(45.4682473, 9.1951103)
2679796;Negozio storico;Negozio storico;MI;MILANO;VIA SETTEMBRINI LUIGI 39;20124;15146;CARTOLERIA BONFIOLI DI COZZI MARIACARLA;CARTOLERIA BONFIOLI;1940;2021;Cartoleria e libreria;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.2080674;45.483902;(45.483902, 9.2080674)
4418881;Negozio storico;Storica attività;MI;MILANO;VIALE TEODORICO 19/2;20149;15146;OTTICA BOLLANI S.N.C. DI BOLLANI GIORGIO & C.;OTTICA BOLLANI;1972;2023;Ottica e fotografia;8;67;PORTELLO;9.1536008;45.4858949;(45.4858949, 9.1536008)
7963;Locale storico;Storica attività;MI;MILANO;PIAZZALE CANTORE, SNC;20123;15146;RISTORANTE AL PORTO S.R.L.;RISTORANTE AL PORTO;1967;2018;Ristorazione;1;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.1744307;45.4556728;(45.4556728, 9.1744307)
6425;Negozio storico;Storica attività;MI;MILANO;Via Dogana, 4;20122;15146;ditta individuale;SALONE 900;1911;2010;Abbigliamento e accessori;1;1;DUOMO;9.1887344;45.4633448;(45.4633448, 9.1887344)
7364;Negozio storico;Storica attività;MI;MILANO;VIA ALFONSO LAMARMORA, 31;20122;15146;BELLONI & C. S.N.C. DI ATTILIO, FRANCESCO E LUISA BELLONI;GIOIELLERIA BELLONI;1955;2014;Preziosi;1;4;GUASTALLA;9.2037531;45.4574164;(45.4574164, 9.2037531)
7562334;Negozio storico;Storica attività;MI;MILANO;VIA RENZO E LUCIA 0003;20142;15146;GIAMPAOLO ROMEO;BAR ALIMENTARI DEI PORTICI;1972;2026;Alimentari e specialità alimentari;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;9.17269404;45.43658465;(45.43658465, 9.17269404)
6253;Locale storico;Storica attività;MI;MILANO;Via Laghetto, 2;20122;15146;Cantina Piemontese S.r.l.;CANTINA PIEMONTESE;1908;2010;Ristorazione;1;1;DUOMO;9.1953825;45.4616258;(45.4616258, 9.1953825)
8423;Negozio storico;Negozio storico;MI;MILANO;CORSO GIUSEPPE GARIBALDI, 71;20121;15146;ROSSIGNOLI S.R.L.;ROSSIGNOLI;1945;2020;Sport e tempo libero;1;2;BRERA;9.1834331;45.4750429;(45.4750429, 9.1834331)
6535777;Negozio storico;Storica attività;MI;MILANO;VIA BELFIORE 11;20145;15146;INCONTRI S.R.L.;INCONTRI;1974;2025;Abbigliamento e accessori;7;68;PAGANO;9.1576314;45.4674512;(45.4674512, 9.1576314)
8501;Bottega artigiana storica;Storica attività artigiana;MI;MILANO;VIA GOFFREDO MAMELI, 24;20129;15146;ALVISI ERMANNO;ALVISI;1978;2020;Sartoria, calzoleria e riparazioni;4;26;XXII MARZO;9.2133099;45.4649755;(45.4649755, 9.2133099)
6350;Negozio storico;Storica attività;MI;MILANO;Via Alberto da Giussano, 1;20145;15146;Fiorista C. Palma S.a.s.;FIORISTA CARLO PALMA;1948;2010;Sport e tempo libero;7;68;PAGANO;9.1647921;45.4672574;(45.4672574, 9.1647921)
7841;Negozio storico;Storica attività;MI;MILANO;VIALE SABOTINO, 10;20135;15146;COLTELLERIE ITALIANE ZOPPIS SNC DI ELENA E ROBERTO ZOPPIS;COLTELLERIE ITALIANE ZOPPIS;1945;2018;Miscellanea;5;27;PTA ROMANA;9.1987954;45.4508093;(45.4508093, 9.1987954)
7223;Locale storico;Storica attività;MI;MILANO;VIA PAOLO LOMAZZO, 6;20154;15146;BERNI S.R.L.;BERNI PANE PASTICCERIA BAR;1956;2015;Ristorazione;8;69;SARPI;9.1730894;45.4812584;(45.4812584, 9.1730894)
6404;Negozio storico;Storica attività;MI;MILANO;CORSO DI PORTA VIGENTINA, 30;20122;15146;DI RENZO ALBERTO;PANIFICIO CIMNAGHI DI ALBERTO DI RENZO;1952;2010;Alimentari e specialità alimentari;1;5;PORTA VIGENTINA - PORTA LODOVICA;9.1958773;45.4539352;(45.4539352, 9.1958773)
3582486;Negozio storico;Storica attività;MI;MILANO;VIA OMBONI GIOVANNI 1;20129;15146;CENTRO LUCE S.R.L.;OSRAM CENTRO LUCE;1969;2022;Attrezzature;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.2086773;45.4775913;(45.4775913, 9.2086773)
4586280;Locale storico;Locale storico;MI;MILANO;VIA TRINCEA DELLE FRASCHE 2;20136;15146;MACTORIUM CRI SRL;BAR PASTICCERIA DE CHERUBINI;1963;2023;Bar e tabaccheria;5;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.1809125;45.4518688;(45.4518688, 9.1809125)
7042;Locale storico;Storica attività;MI;MILANO;Via Tortona, 19;20144;15146;Osteria Il Giardinetto S.n.c. di Roffi Antonino & C.;OSTERIA IL GIARDINETTO;1949;2010;Ristorazione;6;50;PORTA GENOVA;9.1667049;45.4529395;(45.4529395, 9.1667049)
6749;Negozio storico;Storica attività;MI;MILANO;VIa Gonzaga, 5;20123;15146;Ronchi Oreficeria Orologeria srl;GIOIELLERIA RONCHI;1929;2010;Preziosi;1;1;DUOMO;9.1891749;45.4614965;(45.4614965, 9.1891749)
6432;Negozio storico;Storica attività;MI;MILANO;Via Bagutta, 9;20121;15146;ditta individuale;OLD AMERICA - ANTIQUARI;1954;2010;Casa e arredamento;1;1;DUOMO;9.1964449;45.4677003;(45.4677003, 9.1964449)
5347858;Negozio storico;Storica attività;MI;MILANO;VIA VINCENZO FOPPA 58;20144;15146;ROMANO DE ANGELI S.A.S. DI MARCO BOLIS & C.;ROMANO DE ANGELI;1975;2024;Attrezzature;6;51;PORTA MAGENTA;9.1537167;45.4557758;(45.4557758, 9.1537167)
8210;Negozio storico;Storica attività;MI;MILANO;CORSO XXII MARZO, 29;20129;15146;LANFOSSI S.R.L.;LANFOSSI GIOIELLI;1923;2019;Preziosi;4;26;XXII MARZO;9.2140541;45.4623649;(45.4623649, 9.2140541)
3557370;Negozio storico;Storica attività;MI;MILANO;VIA DURINI 2;20122;15146;MAGNANI GIOIELLI S.N.C. DI MAGNANI ANNA;GIOIELLI;1929;2022;Preziosi;1;1;DUOMO;9.1976463;45.4636685;(45.4636685, 9.1976463)
7550753;Negozio storico;Storica attività;MI;MILANO;VIA FRIULI 15;20135;15146;ENOCLUB MALFASSI S.R.L.;ENOTECA - ENO CLUB DI MALFASSI;1985;2026;Alimentari e specialità alimentari;4;27;PTA ROMANA;9.21003441;45.45029055;(45.45029055, 9.21003441)
6237;Locale storico;Locale storico;MI;MILANO;Corso di Porta Romana, 2;20122;15146;Giovanni Galli S.n.c.;GIOVANNI GALLI - PASTICCERIA;1911;2010;Gelaterie, pasticcerie e torrefazioni;1;1;DUOMO;9.1887146;45.4602;(45.4602, 9.1887146)
6395;Negozio storico;Storica attività;MI;MILANO;Via Paolo da Cannobio, 2;20122;15146;Milanfisa snc;MILANFISA COLETTA MARIO E FIGLI - STRUMENTI MUSICALI;1950;2010;Sport e tempo libero;1;1;DUOMO;9.1910079;45.4620904;(45.4620904, 9.1910079)
7562678;Locale storico;Storica attività;MI;MILANO;VIA PRIVATA S.AMPELLIO 16;20141;15146;GAMAC S.N.C. DI CRISAFULLI ANTONINO & C.;BIRRERIA PIZZERIA AL CEPPO FOLLE;1980;2026;Ristorazione;5;43;TIBALDI;9.18471;45.4381;(45.4381, 9.18471)
6303;Negozio storico;Storica attività;MI;MILANO;Largo Schuster , 1;20122;15146;Agenzia Ecclesiastica Arcivescovile Tricella snc;AGENZIA ECCLESIASTICA ARCIVESCOVILE TRICELLA;1888;2010;Articoli sacri;1;1;DUOMO;9.1925812;45.4625899;(45.4625899, 9.1925812)
6437;Locale storico;Storica attività;MI;MILANO;Via S. Marta, 11;20123;15146;Trattoria Milanese S.a.s.;TRATTORIA MILANESE;1918;2010;Ristorazione;1;1;DUOMO;9.1837293;45.4630665;(45.4630665, 9.1837293)
6244;Locale storico;Locale storico;MI;MILANO;Via S. Maria alla Porta, 10;20123;15146;S.C. MILANO S.R.L.;TRATTORIA LA COLONNA;1922;2010;Ristorazione;1;1;DUOMO;9.1811734;45.4653776;(45.4653776, 9.1811734)
6900;Negozio storico;Storica attività;MI;MILANO;VIA SCHIAPPARELLI, 4;20125;15146;G.I.L.S. di Serena Massaini & C. Sas;GIOIELLERIA MASSAINI DAL 1956;1957;2010;Preziosi;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.205393;45.4895744;(45.4895744, 9.205393)
8187;Negozio storico;Negozio storico;MI;MILANO;VIA VOLVINIO 17;20141;15146;TARONI FLAMINIO;TARONI;1967;2019;Preziosi;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;9.1836827;45.4363614;(45.4363614, 9.1836827)
6418;Negozio storico;Storica attività;MI;MILANO;Via Giambellino, 150;20147;15146;Ragusa snc;MERCERIA RAGUSA;1950;2010;Merceria;6;49;GIAMBELLINO;9.1305714;45.4449765;(45.4449765, 9.1305714)
6357;Negozio storico;Storica attività;MII;MILANO;VIA G. MORONE 2;20121;15146;Galleria Bolzani S.r.l.;GALLERIA BOLZANI;1922;2010;Casa e arredamento;1;1;DUOMO;9.1922007;45.4679057;(45.4679057, 9.1922007)
3547040;Negozio storico;Storica attività;MI;MILANO;VIA GIUSEPPE COMPAGNONI 0024;20129;15146;MARAZZI GIOVAN BATTISTA;EDICOLA;1982;2022;Cartoleria e libreria;4;26;XXII MARZO;9.2216238;45.4653535;(45.4653535, 9.2216238)
6385945;Negozio storico;Negozio storico;MI;MILANO;VIALE SABOTINO 0016;20135;15146;ERBA SALUS DI TIZIANO ALBERTO VERONESE TRUTALLI E C. S.A.S.;ERBORISTERIA ERBA SALUS;1980;2025;Salute e benessere;5;27;PTA ROMANA;9.2003771;45.4507917;(45.4507917, 9.2003771)
5435637;Bottega artigiana storica;Storica attività artigiana;MI;MILANO;VIA SIBARI 15;20141;15146;ELY BOMBONIERE DI IEMMOLO ERNESTO;ELY BOMBONIERE;1979;2024;Miscellanea;5;38;VIGENTINO - Q.RE FATIMA;9.1991604;45.4325361;(45.4325361, 9.1991604)
7968;Negozio storico;Storica attività;MI;MILANO;VIA MAURIZIO QUADRIO,  25;20154;15146;OTTICA FARINI DI GUASCHI PIETRO ANGELO;GUASCHI OTTICA;1955;2018;Ottica e fotografia;8;69;SARPI;9.1814817;45.4839308;(45.4839308, 9.1814817)
7426;Locale storico;Storica attività;MI;MILANO;VIA DEI MISSAGLIA, 21;20142;15146;PHIL BAR S.N.C. DI MEAZZA PATRIZIA E ANGELILLO FRANCESCO;ANTICA OSTERIA DE IL RONCHETTINO;1929;2015;Ristorazione;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;9.1796805;45.4252888;(45.4252888, 9.1796805)
